Name;MSCI WORLD U$ - PRICE INDEX;;;
3/6/84;184,039;;;
3/7/84;182,568;;;
3/8/84;182,228;;;
3/9/84;181,838;;;
3/12/84;183,1;;;
3/13/84;184,821;;;
3/14/84;186,255;;;
3/15/84;185,842;;;
3/16/84;187,286;;;
3/19/84;185,746;;;
3/20/84;186,715;;;
3/21/84;186,348;;;
3/22/84;184,67;;;
3/23/84;184,882;;;
3/26/84;185,297;;;
3/27/84;186,103;;;
3/28/84;187,927;;;
3/29/84;188,996;;;
3/30/84;189,609;;;
4/2/84;189,266;;;
4/3/84;187,728;;;
4/4/84;187,67;;;
4/5/84;186,291;;;
4/6/84;185,565;;;
4/9/84;186,073;;;
4/10/84;185,989;;;
4/11/84;186,587;;;
4/12/84;188,528;;;
4/13/84;188,253;;;
4/16/84;188,077;;;
4/17/84;188,36;;;
4/18/84;187,713;;;
4/19/84;187,269;;;
4/20/84;187,269;;;
4/23/84;186,625;;;
4/24/84;186,551;;;
4/25/84;187,456;;;
4/26/84;188,57;;;
4/27/84;188,702;;;
4/30/84;188,45;;;
5/1/84;189,552;;;
5/2/84;190,567;;;
5/3/84;190,399;;;
5/4/84;189,195;;;
5/7/84;188,461;;;
5/8/84;188,25;;;
5/9/84;187,527;;;
5/10/84;186,38;;;
5/11/84;184,911;;;
5/14/84;182,659;;;
5/15/84;183,025;;;
5/16/84;183,672;;;
5/17/84;181,817;;;
5/18/84;179,609;;;
5/21/84;179,251;;;
5/22/84;177,924;;;
5/23/84;177,632;;;
5/24/84;176,129;;;
5/25/84;176,111;;;
5/28/84;175,85;;;
5/29/84;175,222;;;
5/30/84;174,678;;;
5/31/84;173,852;;;
6/1/84;176,415;;;
6/4/84;178,659;;;
6/5/84;178,632;;;
6/6/84;179,262;;;
6/7/84;179,174;;;
6/8/84;179,168;;;
6/11/84;177,888;;;
6/12/84;176,456;;;
6/13/84;176,045;;;
6/14/84;174,412;;;
6/15/84;172,651;;;
6/18/84;173,869;;;
6/19/84;174,986;;;
6/20/84;176,149;;;
6/21/84;175,631;;;
6/22/84;175,25;;;
6/25/84;174,505;;;
6/26/84;173,849;;;
6/27/84;173,231;;;
6/28/84;174,132;;;
6/29/84;174,884;;;
7/2/84;174,259;;;
7/3/84;174,04;;;
7/4/84;174,176;;;
7/5/84;173,369;;;
7/6/84;172,55;;;
7/9/84;172,115;;;
7/10/84;171,823;;;
7/11/84;169,631;;;
7/12/84;168,583;;;
7/13/84;169,454;;;
7/16/84;170,265;;;
7/17/84;170,532;;;
7/18/84;169,378;;;
7/19/84;168,334;;;
7/20/84;167,398;;;
7/23/84;165,114;;;
7/24/84;164,598;;;
7/25/84;165,783;;;
7/26/84;167,948;;;
7/27/84;168,63;;;
7/30/84;167,55;;;
7/31/84;168,266;;;
8/1/84;170,148;;;
8/2/84;174,366;;;
8/3/84;179,466;;;
8/6/84;180,547;;;
8/7/84;179,393;;;
8/8/84;178,979;;;
8/9/84;181,534;;;
8/10/84;182,837;;;
8/13/84;182,202;;;
8/14/84;182,269;;;
8/15/84;181,234;;;
8/16/84;181,965;;;
8/17/84;182,52;;;
8/20/84;183,289;;;
8/21/84;184,91;;;
8/22/84;184,673;;;
8/23/84;184,817;;;
8/24/84;185,139;;;
8/27/84;184,256;;;
8/28/84;184,834;;;
8/29/84;185,119;;;
8/30/84;184,705;;;
8/31/84;184,682;;;
9/3/84;184,326;;;
9/4/84;182,426;;;
9/5/84;181,352;;;
9/6/84;181,942;;;
9/7/84;181,113;;;
9/10/84;180,42;;;
9/11/84;180,933;;;
9/12/84;181,369;;;
9/13/84;183,587;;;
9/14/84;184,805;;;
9/17/84;184,169;;;
9/18/84;182,701;;;
9/19/84;182,885;;;
9/20/84;183,063;;;
9/21/84;182,185;;;
9/24/84;182,756;;;
9/25/84;182,339;;;
9/26/84;182,958;;;
9/27/84;184,342;;;
9/28/84;183,518;;;
10/1/84;182,016;;;
10/2/84;180,997;;;
10/3/84;180,76;;;
10/4/84;181,456;;;
10/5/84;181,643;;;
10/8/84;181,021;;;
10/9/84;180,363;;;
10/10/84;180,314;;;
10/11/84;180,792;;;
10/12/84;181,782;;;
10/15/84;182,594;;;
10/16/84;181,614;;;
10/17/84;180,758;;;
10/18/84;182,864;;;
10/19/84;184,024;;;
10/22/84;184,763;;;
10/23/84;185,081;;;
10/24/84;186,005;;;
10/25/84;185,361;;;
10/26/84;184,053;;;
10/29/84;183,187;;;
10/30/84;185,091;;;
10/31/84;185,009;;;
11/1/84;186,002;;;
11/2/84;187,755;;;
11/5/84;189,111;;;
11/6/84;190,041;;;
11/7/84;189,325;;;
11/8/84;188,534;;;
11/9/84;187,675;;;
11/12/84;187,428;;;
11/13/84;187,322;;;
11/14/84;186,832;;;
11/15/84;186,416;;;
11/16/84;185,268;;;
11/19/84;183,935;;;
11/20/84;184,17;;;
11/21/84;183,835;;;
11/22/84;183,979;;;
11/23/84;185,436;;;
11/26/84;183,875;;;
11/27/84;184,621;;;
11/28/84;183,939;;;
11/29/84;184,277;;;
11/30/84;183,845;;;
12/3/84;183,364;;;
12/4/84;184,442;;;
12/5/84;183,64;;;
12/6/84;183,719;;;
12/7/84;183,419;;;
12/10/84;183,477;;;
12/11/84;183,368;;;
12/12/84;183,195;;;
12/13/84;182,445;;;
12/14/84;183,224;;;
12/17/84;184,308;;;
12/18/84;187,347;;;
12/19/84;187,152;;;
12/20/84;186,305;;;
12/21/84;185,705;;;
12/24/84;186,441;;;
12/25/84;186,441;;;
12/26/84;187,072;;;
12/27/84;186,017;;;
12/28/84;186,9;;;
12/31/84;187,205;;;
1/1/85;187,205;;;
1/2/85;185,507;;;
1/3/85;184,751;;;
1/4/85;184,589;;;
1/7/85;184,746;;;
1/8/85;185,561;;;
1/9/85;186,389;;;
1/10/85;188,804;;;
1/11/85;188,491;;;
1/14/85;189,285;;;
1/15/85;189,278;;;
1/16/85;190,221;;;
1/17/85;189,946;;;
1/18/85;190,496;;;
1/21/85;193,585;;;
1/22/85;194,073;;;
1/23/85;194,476;;;
1/24/85;194,304;;;
1/25/85;194,68;;;
1/28/85;194,388;;;
1/29/85;195,72;;;
1/30/85;196,64;;;
1/31/85;197,057;;;
2/1/85;195,917;;;
2/4/85;195,593;;;
2/5/85;195,829;;;
2/6/85;195,763;;;
2/7/85;196,749;;;
2/8/85;197,098;;;
2/11/85;195,324;;;
2/12/85;194,43;;;
2/13/85;196,063;;;
2/14/85;196,564;;;
2/15/85;197,332;;;
2/18/85;196,597;;;
2/19/85;196,261;;;
2/20/85;196,234;;;
2/21/85;195,541;;;
2/22/85;193,946;;;
2/25/85;193,578;;;
2/26/85;194,914;;;
2/27/85;196,919;;;
2/28/85;196,964;;;
3/1/85;197,802;;;
3/4/85;198,057;;;
3/5/85;197,618;;;
3/6/85;196,632;;;
3/7/85;195,994;;;
3/8/85;195,632;;;
3/11/85;195,857;;;
3/12/85;196,586;;;
3/13/85;196,04;;;
3/14/85;195,868;;;
3/15/85;195,378;;;
3/18/85;196,014;;;
3/19/85;199,542;;;
3/20/85;200,038;;;
3/21/85;201,168;;;
3/22/85;200,951;;;
3/25/85;199,652;;;
3/26/85;200,085;;;
3/27/85;202,453;;;
3/28/85;202,302;;;
3/29/85;203,303;;;
4/1/85;203,043;;;
4/2/85;202,106;;;
4/3/85;201,632;;;
4/4/85;200,795;;;
4/5/85;200,795;;;
4/8/85;199,883;;;
4/9/85;199,804;;;
4/10/85;201,064;;;
4/11/85;202,594;;;
4/12/85;203,197;;;
4/15/85;204,584;;;
4/16/85;204,029;;;
4/17/85;204,059;;;
4/18/85;203,715;;;
4/19/85;204,171;;;
4/22/85;204,001;;;
4/23/85;203,725;;;
4/24/85;202,959;;;
4/25/85;203,679;;;
4/26/85;202,816;;;
4/29/85;202,25;;;
4/30/85;202,242;;;
5/1/85;200,402;;;
5/2/85;200,932;;;
5/3/85;201,504;;;
5/6/85;200,764;;;
5/7/85;202,502;;;
5/8/85;202,683;;;
5/9/85;204,642;;;
5/10/85;206,051;;;
5/13/85;207,702;;;
5/14/85;207,63;;;
5/15/85;207,585;;;
5/16/85;207,843;;;
5/17/85;209,723;;;
5/20/85;212,843;;;
5/21/85;212,168;;;
5/22/85;211,75;;;
5/23/85;210,424;;;
5/24/85;210,512;;;
5/27/85;210,701;;;
5/28/85;210,228;;;
5/29/85;210,629;;;
5/30/85;211,335;;;
5/31/85;212,126;;;
6/3/85;213,087;;;
6/4/85;213,51;;;
6/5/85;213,451;;;
6/6/85;214,3;;;
6/7/85;212,962;;;
6/10/85;212,089;;;
6/11/85;212,23;;;
6/12/85;211,214;;;
6/13/85;209,287;;;
6/14/85;210,75;;;
6/17/85;210,759;;;
6/18/85;212,085;;;
6/19/85;212,767;;;
6/20/85;211,494;;;
6/21/85;212,738;;;
6/24/85;213,092;;;
6/25/85;213,296;;;
6/26/85;213,86;;;
6/27/85;214,329;;;
6/28/85;215,397;;;
7/1/85;216,086;;;
7/2/85;215,54;;;
7/3/85;215,776;;;
7/4/85;216,332;;;
7/5/85;217,729;;;
7/8/85;218,42;;;
7/9/85;218,819;;;
7/10/85;219,734;;;
7/11/85;219,56;;;
7/12/85;220,577;;;
7/15/85;219,992;;;
7/16/85;221,484;;;
7/17/85;224,299;;;
7/18/85;223,28;;;
7/19/85;223,182;;;
7/22/85;221,94;;;
7/23/85;221,779;;;
7/24/85;220,611;;;
7/25/85;220,351;;;
7/26/85;220,919;;;
7/29/85;220,315;;;
7/30/85;218,23;;;
7/31/85;219,314;;;
8/1/85;221,434;;;
8/2/85;219,953;;;
8/5/85;219,093;;;
8/6/85;216,573;;;
8/7/85;216,179;;;
8/8/85;217,182;;;
8/9/85;216,542;;;
8/12/85;217,306;;;
8/13/85;217,118;;;
8/14/85;216,995;;;
8/15/85;218,079;;;
8/16/85;217,799;;;
8/19/85;218,156;;;
8/20/85;218,788;;;
8/21/85;220,004;;;
8/22/85;219,636;;;
8/23/85;218,971;;;
8/26/85;219,271;;;
8/27/85;219,418;;;
8/28/85;220,299;;;
8/29/85;220,484;;;
8/30/85;220,587;;;
9/2/85;219,405;;;
9/3/85;218,031;;;
9/4/85;217,181;;;
9/5/85;217,033;;;
9/6/85;215,842;;;
9/9/85;215,495;;;
9/10/85;214,609;;;
9/11/85;213,418;;;
9/12/85;212,619;;;
9/13/85;213,029;;;
9/16/85;212,823;;;
9/17/85;212,155;;;
9/18/85;212,045;;;
9/19/85;213,036;;;
9/20/85;213,477;;;
9/23/85;218,894;;;
9/24/85;218,329;;;
9/25/85;217,272;;;
9/26/85;220,262;;;
9/27/85;219,473;;;
9/30/85;221,702;;;
10/1/85;224,388;;;
10/2/85;224,899;;;
10/3/85;224,965;;;
10/4/85;225,077;;;
10/7/85;223,142;;;
10/8/85;223,146;;;
10/9/85;224,195;;;
10/10/85;224,066;;;
10/11/85;225,474;;;
10/14/85;227,235;;;
10/15/85;227,248;;;
10/16/85;227,586;;;
10/17/85;228,333;;;
10/18/85;228,403;;;
10/21/85;228,509;;;
10/22/85;228,884;;;
10/23/85;229,659;;;
10/24/85;229,186;;;
10/25/85;228,533;;;
10/28/85;228,8;;;
10/29/85;230,622;;;
10/30/85;232,646;;;
10/31/85;233,095;;;
11/1/85;233,678;;;
11/4/85;234,409;;;
11/5/85;234,706;;;
11/6/85;236,274;;;
11/7/85;236,338;;;
11/8/85;235,526;;;
11/11/85;237,557;;;
11/12/85;237,942;;;
11/13/85;238,01;;;
11/14/85;238,506;;;
11/15/85;238,243;;;
11/18/85;238,603;;;
11/19/85;239,712;;;
11/20/85;240,351;;;
11/21/85;243,117;;;
11/22/85;244,418;;;
11/25/85;244,734;;;
11/26/85;244,451;;;
11/27/85;245,665;;;
11/28/85;245,431;;;
11/29/85;245,573;;;
12/2/85;243,625;;;
12/3/85;242,679;;;
12/4/85;245,679;;;
12/5/85;245,659;;;
12/6/85;244,624;;;
12/9/85;244,836;;;
12/10/85;245,215;;;
12/11/85;246,778;;;
12/12/85;249,169;;;
12/13/85;251,79;;;
12/16/85;253,191;;;
12/17/85;253,027;;;
12/18/85;251,616;;;
12/19/85;252,093;;;
12/20/85;252,222;;;
12/23/85;251,75;;;
12/24/85;250,668;;;
12/25/85;250,668;;;
12/26/85;251,392;;;
12/27/85;253,776;;;
12/30/85;256,168;;;
12/31/85;256,514;;;
1/1/86;256,513;;;
1/2/86;256,582;;;
1/3/86;257,034;;;
1/6/86;257,093;;;
1/7/86;258,982;;;
1/8/86;256,025;;;
1/9/86;253,171;;;
1/10/86;253,349;;;
1/13/86;252,724;;;
1/14/86;252,729;;;
1/15/86;254,838;;;
1/16/86;256,432;;;
1/17/86;255,78;;;
1/20/86;253,618;;;
1/21/86;252,084;;;
1/22/86;250,38;;;
1/23/86;249,758;;;
1/24/86;254,378;;;
1/27/86;256,201;;;
1/28/86;257,954;;;
1/29/86;258,771;;;
1/30/86;258,209;;;
1/31/86;259,748;;;
2/3/86;261,333;;;
2/4/86;260,052;;;
2/5/86;261,554;;;
2/6/86;262,873;;;
2/7/86;263,725;;;
2/10/86;266,283;;;
2/11/86;266,614;;;
2/12/86;267,676;;;
2/13/86;269,228;;;
2/14/86;271,247;;;
2/17/86;272,512;;;
2/18/86;274,469;;;
2/19/86;275,064;;;
2/20/86;275,603;;;
2/21/86;277,166;;;
2/24/86;278,704;;;
2/25/86;279,581;;;
2/26/86;279,406;;;
2/27/86;283,338;;;
2/28/86;282,575;;;
3/3/86;281,443;;;
3/4/86;282,917;;;
3/5/86;282,815;;;
3/6/86;284,107;;;
3/7/86;285,682;;;
3/10/86;285,142;;;
3/11/86;290,263;;;
3/12/86;292,669;;;
3/13/86;293,324;;;
3/14/86;297,999;;;
3/17/86;298,77;;;
3/18/86;299,974;;;
3/19/86;298,739;;;
3/20/86;302,368;;;
3/21/86;301,189;;;
3/24/86;301,677;;;
3/25/86;298,178;;;
3/26/86;301,283;;;
3/27/86;306,389;;;
3/28/86;306,388;;;
3/31/86;309,601;;;
4/1/86;307,949;;;
4/2/86;306,289;;;
4/3/86;302,15;;;
4/4/86;297,968;;;
4/7/86;296,883;;;
4/8/86;301,587;;;
4/9/86;303,058;;;
4/10/86;305,461;;;
4/11/86;307,434;;;
4/14/86;307,969;;;
4/15/86;307,841;;;
4/16/86;313,264;;;
4/17/86;316,318;;;
4/18/86;318,456;;;
4/21/86;322,204;;;
4/22/86;321,671;;;
4/23/86;320,713;;;
4/24/86;319,401;;;
4/25/86;319,566;;;
4/28/86;321,607;;;
4/29/86;320,591;;;
4/30/86;317,502;;;
5/1/86;316,351;;;
5/2/86;314,534;;;
5/5/86;319,71;;;
5/6/86;317,5;;;
5/7/86;317,806;;;
5/8/86;320,653;;;
5/9/86;322,014;;;
5/12/86;321,88;;;
5/13/86;319,923;;;
5/14/86;318,371;;;
5/15/86;315,867;;;
5/16/86;311,623;;;
5/19/86;310,172;;;
5/20/86;311,703;;;
5/21/86;310,694;;;
5/22/86;314,156;;;
5/23/86;314,985;;;
5/26/86;315,127;;;
5/27/86;317,105;;;
5/28/86;319,428;;;
5/29/86;318,232;;;
5/30/86;315,983;;;
6/2/86;314,83;;;
6/3/86;316,761;;;
6/4/86;315,568;;;
6/5/86;317,144;;;
6/6/86;319,362;;;
6/9/86;315,784;;;
6/10/86;315,652;;;
6/11/86;318,299;;;
6/12/86;318,683;;;
6/13/86;321,902;;;
6/16/86;323,298;;;
6/17/86;320,838;;;
6/18/86;320,618;;;
6/19/86;320,046;;;
6/20/86;322,167;;;
6/23/86;320,232;;;
6/24/86;323,05;;;
6/25/86;325,565;;;
6/26/86;325,217;;;
6/27/86;325,608;;;
6/30/86;328,041;;;
7/1/86;329,84;;;
7/2/86;330,164;;;
7/3/86;331,437;;;
7/4/86;330,999;;;
7/7/86;326,686;;;
7/8/86;324,743;;;
7/9/86;323,724;;;
7/10/86;324,552;;;
7/11/86;324,955;;;
7/14/86;321,604;;;
7/15/86;319,867;;;
7/16/86;320,607;;;
7/17/86;323,188;;;
7/18/86;322,963;;;
7/21/86;323,05;;;
7/22/86;324,548;;;
7/23/86;325,675;;;
7/24/86;328,547;;;
7/25/86;329,346;;;
7/28/86;328,425;;;
7/29/86;326,334;;;
7/30/86;330,032;;;
7/31/86;330,052;;;
8/1/86;328,001;;;
8/4/86;328,029;;;
8/5/86;330,162;;;
8/6/86;329,731;;;
8/7/86;331,236;;;
8/8/86;332,228;;;
8/11/86;336,955;;;
8/12/86;340,729;;;
8/13/86;345,142;;;
8/14/86;348,682;;;
8/15/86;350,314;;;
8/18/86;353,41;;;
8/19/86;354,795;;;
8/20/86;359,153;;;
8/21/86;358,522;;;
8/22/86;357,35;;;
8/25/86;355,804;;;
8/26/86;358,159;;;
8/27/86;356,97;;;
8/28/86;355,543;;;
8/29/86;358,26;;;
9/1/86;360,838;;;
9/2/86;357,385;;;
9/3/86;356,262;;;
9/4/86;359,834;;;
9/5/86;359,613;;;
9/8/86;354,632;;;
9/9/86;354,177;;;
9/10/86;355,937;;;
9/11/86;346,918;;;
9/12/86;340,739;;;
9/15/86;342,804;;;
9/16/86;336,086;;;
9/17/86;336,458;;;
9/18/86;338,604;;;
9/19/86;340,254;;;
9/22/86;340,962;;;
9/23/86;340,904;;;
9/24/86;343,231;;;
9/25/86;339,915;;;
9/26/86;342,214;;;
9/29/86;343,65;;;
9/30/86;343,351;;;
10/1/86;343,869;;;
10/2/86;340,729;;;
10/3/86;341,944;;;
10/6/86;342,695;;;
10/7/86;344,156;;;
10/8/86;345,266;;;
10/9/86;346,605;;;
10/10/86;346,699;;;
10/13/86;345,005;;;
10/14/86;344,73;;;
10/15/86;343,94;;;
10/16/86;343,581;;;
10/17/86;342,113;;;
10/20/86;337,927;;;
10/21/86;335,08;;;
10/22/86;331,692;;;
10/23/86;334,966;;;
10/24/86;329,864;;;
10/27/86;330,354;;;
10/28/86;332,965;;;
10/29/86;334,242;;;
10/30/86;339,146;;;
10/31/86;336,821;;;
11/3/86;337,382;;;
11/4/86;338,319;;;
11/5/86;337,363;;;
11/6/86;338,605;;;
11/7/86;339,022;;;
11/10/86;340,793;;;
11/11/86;342,723;;;
11/12/86;344,074;;;
11/13/86;341,013;;;
11/14/86;341,03;;;
11/17/86;337,495;;;
11/18/86;334,072;;;
11/19/86;334,425;;;
11/20/86;337,106;;;
11/21/86;340,245;;;
11/24/86;343,229;;;
11/25/86;345,599;;;
11/26/86;346,549;;;
11/27/86;347,685;;;
11/28/86;350,458;;;
12/1/86;351,79;;;
12/2/86;353,65;;;
12/3/86;355,872;;;
12/4/86;357,302;;;
12/5/86;355,854;;;
12/8/86;355,303;;;
12/9/86;353,379;;;
12/10/86;355,044;;;
12/11/86;353,8;;;
12/12/86;353,733;;;
12/15/86;354,423;;;
12/16/86;355,743;;;
12/17/86;353,928;;;
12/18/86;353,088;;;
12/19/86;356,319;;;
12/22/86;357,674;;;
12/23/86;356,306;;;
12/24/86;357,898;;;
12/25/86;357,425;;;
12/26/86;357,425;;;
12/29/86;358,645;;;
12/30/86;357,043;;;
12/31/86;356,825;;;
1/1/87;356,825;;;
1/2/87;361,263;;;
1/5/87;365,026;;;
1/6/87;368,191;;;
1/7/87;369,264;;;
1/8/87;369,719;;;
1/9/87;370,447;;;
1/12/87;372,099;;;
1/13/87;372,208;;;
1/14/87;378,956;;;
1/15/87;382,56;;;
1/16/87;387,136;;;
1/19/87;393,699;;;
1/20/87;390,769;;;
1/21/87;389,646;;;
1/22/87;396,881;;;
1/23/87;393,429;;;
1/26/87;392,879;;;
1/27/87;397,829;;;
1/28/87;401,568;;;
1/29/87;399,89;;;
1/30/87;398,106;;;
2/2/87;402,377;;;
2/3/87;402,12;;;
2/4/87;402,263;;;
2/5/87;401,625;;;
2/6/87;399,616;;;
2/9/87;400,577;;;
2/10/87;400,301;;;
2/11/87;400,378;;;
2/12/87;400,564;;;
2/13/87;399,67;;;
2/16/87;399,959;;;
2/17/87;404,657;;;
2/18/87;405,581;;;
2/19/87;407,151;;;
2/20/87;408,113;;;
2/23/87;404,199;;;
2/24/87;406,532;;;
2/25/87;408,517;;;
2/26/87;409,976;;;
2/27/87;410,589;;;
3/2/87;412,78;;;
3/3/87;414,093;;;
3/4/87;418,662;;;
3/5/87;419,621;;;
3/6/87;419,187;;;
3/9/87;417,223;;;
3/10/87;419,034;;;
3/11/87;418,719;;;
3/12/87;420,841;;;
3/13/87;421,004;;;
3/16/87;420,77;;;
3/17/87;425,589;;;
3/18/87;427,407;;;
3/19/87;426,272;;;
3/20/87;429,869;;;
3/23/87;434,402;;;
3/24/87;437,002;;;
3/25/87;436,414;;;
3/26/87;437,511;;;
3/27/87;441,483;;;
3/30/87;436,178;;;
3/31/87;435,354;;;
4/1/87;437,373;;;
4/2/87;439,547;;;
4/3/87;445,604;;;
4/6/87;448,592;;;
4/7/87;446,754;;;
4/8/87;446,42;;;
4/9/87;447,013;;;
4/10/87;454,116;;;
4/13/87;448,053;;;
4/14/87;453,091;;;
4/15/87;455,65;;;
4/16/87;459,544;;;
4/17/87;459,544;;;
4/20/87;461,116;;;
4/21/87;466,576;;;
4/22/87;463,043;;;
4/23/87;462,897;;;
4/24/87;463,719;;;
4/27/87;456,142;;;
4/28/87;453,997;;;
4/29/87;453,867;;;
4/30/87;460,209;;;
5/1/87;464,551;;;
5/4/87;468,115;;;
5/5/87;473,411;;;
5/6/87;473,454;;;
5/7/87;473,865;;;
5/8/87;476,529;;;
5/11/87;475,658;;;
5/12/87;476,075;;;
5/13/87;473,822;;;
5/14/87;476,497;;;
5/15/87;473,527;;;
5/18/87;468,047;;;
5/19/87;462,289;;;
5/20/87;454,991;;;
5/21/87;455,919;;;
5/22/87;459,202;;;
5/25/87;462,3;;;
5/26/87;461,919;;;
5/27/87;459,417;;;
5/28/87;459,366;;;
5/29/87;460,177;;;
6/1/87;463,067;;;
6/2/87;463,957;;;
6/3/87;466,489;;;
6/4/87;468,358;;;
6/5/87;466,937;;;
6/8/87;471,973;;;
6/9/87;473,11;;;
6/10/87;477,624;;;
6/11/87;479,292;;;
6/12/87;480,279;;;
6/15/87;478,031;;;
6/16/87;479,263;;;
6/17/87;479,78;;;
6/18/87;477,693;;;
6/19/87;473,392;;;
6/22/87;468,253;;;
6/23/87;468,233;;;
6/24/87;469,469;;;
6/25/87;470,333;;;
6/26/87;470,067;;;
6/29/87;464,592;;;
6/30/87;459,236;;;
7/1/87;458,182;;;
7/2/87;462,406;;;
7/3/87;460,573;;;
7/6/87;454,725;;;
7/7/87;456,086;;;
7/8/87;453,882;;;
7/9/87;456,422;;;
7/10/87;458,962;;;
7/13/87;458,439;;;
7/14/87;459,291;;;
7/15/87;462,292;;;
7/16/87;464,382;;;
7/17/87;461,457;;;
7/20/87;454,446;;;
7/21/87;450,465;;;
7/22/87;446,96;;;
7/23/87;450,504;;;
7/24/87;459,077;;;
7/27/87;460,525;;;
7/28/87;462,834;;;
7/29/87;465,705;;;
7/30/87;466,427;;;
7/31/87;467,738;;;
8/3/87;466,34;;;
8/4/87;460,76;;;
8/5/87;463,371;;;
8/6/87;466,816;;;
8/7/87;466,706;;;
8/10/87;472,233;;;
8/11/87;476,823;;;
8/12/87;479,438;;;
8/13/87;480,776;;;
8/14/87;482,596;;;
8/17/87;481,317;;;
8/18/87;481,32;;;
8/19/87;481,947;;;
8/20/87;487,702;;;
8/21/87;493,333;;;
8/24/87;495,323;;;
8/25/87;495,43;;;
8/26/87;494,322;;;
8/27/87;495,874;;;
8/28/87;493,268;;;
8/31/87;494,701;;;
9/1/87;492,18;;;
9/2/87;491,116;;;
9/3/87;488,51;;;
9/4/87;486,917;;;
9/7/87;482,054;;;
9/8/87;480,936;;;
9/9/87;479,288;;;
9/10/87;478,161;;;
9/11/87;482,16;;;
9/14/87;480,057;;;
9/15/87;478,491;;;
9/16/87;476,684;;;
9/17/87;476,939;;;
9/18/87;477,906;;;
9/21/87;474,425;;;
9/22/87;478,777;;;
9/23/87;480,301;;;
9/24/87;479,507;;;
9/25/87;481,495;;;
9/28/87;490,543;;;
9/29/87;486,508;;;
9/30/87;485,4;;;
10/1/87;485,228;;;
10/2/87;487,691;;;
10/5/87;488,315;;;
10/6/87;485,062;;;
10/7/87;484,488;;;
10/8/87;486,434;;;
10/9/87;485,48;;;
10/12/87;484,099;;;
10/13/87;486,509;;;
10/14/87;484,377;;;
10/15/87;478,099;;;
10/16/87;467,283;;;
10/19/87;421,282;;;
10/20/87;386,417;;;
10/21/87;418,885;;;
10/22/87;410,333;;;
10/23/87;402,406;;;
10/26/87;378,352;;;
10/27/87;385,533;;;
10/28/87;384,276;;;
10/29/87;386,951;;;
10/30/87;402,279;;;
11/2/87;409,608;;;
11/3/87;405,427;;;
11/4/87;398,015;;;
11/5/87;400,971;;;
11/6/87;400,857;;;
11/9/87;391,299;;;
11/10/87;383,431;;;
11/11/87;380,975;;;
11/12/87;390,898;;;
11/13/87;395,359;;;
11/16/87;396,505;;;
11/17/87;393,574;;;
11/18/87;397,802;;;
11/19/87;394,141;;;
11/20/87;395,542;;;
11/23/87;396,194;;;
11/24/87;400,102;;;
11/25/87;403,019;;;
11/26/87;403,64;;;
11/27/87;401,945;;;
11/30/87;391,765;;;
12/1/87;390,86;;;
12/2/87;392,255;;;
12/3/87;385,291;;;
12/4/87;381,866;;;
12/7/87;383,577;;;
12/8/87;390,972;;;
12/9/87;393,522;;;
12/10/87;397,623;;;
12/11/87;398,528;;;
12/14/87;403,748;;;
12/15/87;404,527;;;
12/16/87;407,792;;;
12/17/87;407,353;;;
12/18/87;409,341;;;
12/21/87;411,559;;;
12/22/87;410,726;;;
12/23/87;412,428;;;
12/24/87;412,813;;;
12/25/87;412,813;;;
12/28/87;406,429;;;
12/29/87;402,826;;;
12/30/87;405,938;;;
12/31/87;407,994;;;
1/1/88;407,994;;;
1/4/88;407,564;;;
1/5/88;406,644;;;
1/6/88;412,838;;;
1/7/88;416,052;;;
1/8/88;404,261;;;
1/11/88;404,044;;;
1/12/88;403,698;;;
1/13/88;402,431;;;
1/14/88;404,64;;;
1/15/88;402,001;;;
1/18/88;406,249;;;
1/19/88;404,359;;;
1/20/88;401,512;;;
1/21/88;401,017;;;
1/22/88;404,401;;;
1/25/88;412,401;;;
1/26/88;412,209;;;
1/27/88;410,44;;;
1/28/88;415,553;;;
1/29/88;417,213;;;
2/1/88;413,829;;;
2/2/88;414,428;;;
2/3/88;412,404;;;
2/4/88;412,173;;;
2/5/88;410,916;;;
2/8/88;409,511;;;
2/9/88;409,266;;;
2/10/88;414,693;;;
2/11/88;415,665;;;
2/12/88;414,334;;;
2/15/88;418,154;;;
2/16/88;421,321;;;
2/17/88;422,996;;;
2/18/88;424,953;;;
2/19/88;427,648;;;
2/22/88;433,052;;;
2/23/88;434,309;;;
2/24/88;435,011;;;
2/25/88;436,279;;;
2/26/88;436,754;;;
2/29/88;440,683;;;
3/1/88;442,562;;;
3/2/88;444,255;;;
3/3/88;443,872;;;
3/4/88;444,085;;;
3/7/88;446,385;;;
3/8/88;446,89;;;
3/9/88;448,771;;;
3/10/88;446,678;;;
3/11/88;446,208;;;
3/14/88;446,286;;;
3/15/88;447,178;;;
3/16/88;450,294;;;
3/17/88;452,311;;;
3/18/88;453,952;;;
3/21/88;454,74;;;
3/22/88;452,922;;;
3/23/88;454,703;;;
3/24/88;450,963;;;
3/25/88;445,746;;;
3/28/88;445,433;;;
3/29/88;450,044;;;
3/30/88;451,22;;;
3/31/88;453,227;;;
4/1/88;453,227;;;
4/4/88;451,231;;;
4/5/88;449,915;;;
4/6/88;455,293;;;
4/7/88;457,183;;;
4/8/88;460,271;;;
4/11/88;461,102;;;
4/12/88;462,319;;;
4/13/88;463,447;;;
4/14/88;462,129;;;
4/15/88;458,825;;;
